org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url
ripple,xrpl-wasm-stdlib,pwang200,https://avatars.githubusercontent.com/u/354723?v=4,202,refactor: Convert some internal error usages to panic,2026-06-30T20:16:45Z,2026-06-30,https://github.com/ripple/xrpl-wasm-stdlib/pull/202
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1330,upgrade status: Strip the  prefix (not just legacy ) so a release isn't split across two bars after the rippled -> xrpld rename.,2026-06-30T18:11:35Z,2026-06-30,https://github.com/ripple/explorer/pull/1330
ripple,opensource.ripple.com,Ocheretovich,https://avatars.githubusercontent.com/u/107276324?v=4,204,chore: remove unused ButtonToXRPL import,2026-06-30T17:11:42Z,2026-06-30,https://github.com/ripple/opensource.ripple.com/pull/204
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,221,Add insights page for lending protocol and SAV,2026-06-30T17:03:42Z,2026-06-30,https://github.com/ripple/opensource.ripple.com/pull/221
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,189,feat: Typed Constant Macros,2026-06-30T15:41:57Z,2026-06-30,https://github.com/ripple/xrpl-wasm-stdlib/pull/189
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,70,Pin setup loan brokers to XRP vaults so cover deposits fund,2026-06-30T15:09:26Z,2026-06-30,https://github.com/ripple/rippled-workload/pull/70
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,69,"Type-clean workload to zero, add mypy + basedpyright gates and CI",2026-06-30T10:47:01Z,2026-06-30,https://github.com/ripple/rippled-workload/pull/69
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,68,Resolve venv deps in basedpyright via pyrightconfig,2026-06-30T09:44:25Z,2026-06-30,https://github.com/ripple/rippled-workload/pull/68
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,67,Add Zed pyright venv config and ignore .direnv,2026-06-30T09:30:47Z,2026-06-30,https://github.com/ripple/rippled-workload/pull/67
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,197,feat: Escrow ctx,2026-06-29T18:09:45Z,2026-06-29,https://github.com/ripple/xrpl-wasm-stdlib/pull/197
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,186,feat: Escrow crate,2026-06-29T16:03:35Z,2026-06-29,https://github.com/ripple/xrpl-wasm-stdlib/pull/186
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,195,Escrow ctx,2026-06-29T13:57:04Z,2026-06-29,https://github.com/ripple/xrpl-wasm-stdlib/pull/195
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,182,feat: Ledger obj wrappers,2026-06-26T15:53:31Z,2026-06-26,https://github.com/ripple/xrpl-wasm-stdlib/pull/182
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,185,feat: SmartFeatureContext trait in ctx.rs,2026-06-24T19:31:57Z,2026-06-24,https://github.com/ripple/xrpl-wasm-stdlib/pull/185
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,187,feat: Make r_address macro typed + macro crate org,2026-06-24T19:06:07Z,2026-06-24,https://github.com/ripple/xrpl-wasm-stdlib/pull/187
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,159,refactor: Remove TODOs for get_ledger_entry_type,2026-06-24T18:31:25Z,2026-06-24,https://github.com/ripple/xrpl-wasm-stdlib/pull/159
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,220,Update link to new security audit,2026-06-23T23:06:00Z,2026-06-23,https://github.com/ripple/opensource.ripple.com/pull/220
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,148,fix: Update SFields and SField Ergonomics,2026-06-23T22:18:16Z,2026-06-23,https://github.com/ripple/xrpl-wasm-stdlib/pull/148
ripple,opensource.ripple.com,amarantha-k,https://avatars.githubusercontent.com/u/13425257?v=4,219,Add perf report to landing pages,2026-06-22T19:07:35Z,2026-06-22,https://github.com/ripple/opensource.ripple.com/pull/219
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,218,Add security update post,2026-06-22T18:38:05Z,2026-06-22,https://github.com/ripple/opensource.ripple.com/pull/218
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,66,"Trim verbose docstrings, comments, and AI instructions",2026-06-20T17:27:49Z,2026-06-20,https://github.com/ripple/rippled-workload/pull/66
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,190,ci: Add conventional commit setup,2026-06-18T20:28:20Z,2026-06-18,https://github.com/ripple/xrpl-wasm-stdlib/pull/190
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,188,update branch for host function audit script,2026-06-17T19:57:49Z,2026-06-17,https://github.com/ripple/xrpl-wasm-stdlib/pull/188
ripple,docs.xrplevm.org,vriveraPeersyst,https://avatars.githubusercontent.com/u/116574900?v=4,58,fix: correct Axelar testnet contract addresses,2026-06-17T19:17:19Z,2026-06-17,https://github.com/ripple/docs.xrplevm.org/pull/58
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,65,Add MPT-on-DEX (XLS-82) workloads + fix Payment DeliverMax classification,2026-06-16T14:37:40Z,2026-06-16,https://github.com/ripple/rippled-workload/pull/65
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,64,Build xrpld + fuzzer image on the XRPLF Nix CI toolchain for develop (C++23),2026-06-16T11:21:34Z,2026-06-16,https://github.com/ripple/rippled-workload/pull/64
ripple,RLUSD-Implementation,mukulljangid,https://avatars.githubusercontent.com/u/49061120?v=4,13,Add _tryPauseAccount idempotent method to AccountPausableUpgradeable,2026-06-15T17:04:55Z,2026-06-15,https://github.com/ripple/RLUSD-Implementation/pull/13
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,63,Permissioned dex workload,2026-06-11T09:59:42Z,2026-06-11,https://github.com/ripple/rippled-workload/pull/63
ripple,explorer,pdp2121,https://avatars.githubusercontent.com/u/71317875?v=4,1322,feat: Support ConfidentialMPT (XLS-96),2026-06-09T19:39:02Z,2026-06-09,https://github.com/ripple/explorer/pull/1322
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,62,Add /ready endpoint and wire workload_ready_url for fuzzer coordination,2026-06-05T11:21:39Z,2026-06-05,https://github.com/ripple/rippled-workload/pull/62
ripple,xrpl-wasm-stdlib,pwang200,https://avatars.githubusercontent.com/u/354723?v=4,164,more types unit tests,2026-06-04T18:23:21Z,2026-06-04,https://github.com/ripple/xrpl-wasm-stdlib/pull/164
ripple,docs.xrplevm.org,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,57,Add siteUrl to redocly config to generate sitemap,2026-06-04T17:59:50Z,2026-06-04,https://github.com/ripple/docs.xrplevm.org/pull/57
ripple,xrpl-wasm-stdlib,pwang200,https://avatars.githubusercontent.com/u/354723?v=4,165,ledger objects unit tests,2026-06-04T17:04:28Z,2026-06-04,https://github.com/ripple/xrpl-wasm-stdlib/pull/165
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,171,Freelancer example,2026-06-03T19:57:42Z,2026-06-03,https://github.com/ripple/xrpl-wasm-stdlib/pull/171
ripple,explorer,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,1327,security: Bump axios to 1.16.1 and @babel systemjs plugin to 7.29.7,2026-06-03T18:52:34Z,2026-06-03,https://github.com/ripple/explorer/pull/1327
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,61,Add Antithesis REST API result fetch ,2026-06-02T15:30:29Z,2026-06-02,https://github.com/ripple/rippled-workload/pull/61
ripple,opensource.ripple.com,maria-robobug,https://avatars.githubusercontent.com/u/13270204?v=4,216,Update documentation link in index.page.tsx for MPT DEX,2026-06-01T19:23:28Z,2026-06-01,https://github.com/ripple/opensource.ripple.com/pull/216
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,60,Recovery-gate sidecar stall and skew checks,2026-05-29T12:29:01Z,2026-05-29,https://github.com/ripple/rippled-workload/pull/60
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,176,Fix/ci docker,2026-05-28T16:06:22Z,2026-05-28,https://github.com/ripple/xrpl-wasm-stdlib/pull/176
ripple,xrpl-wasm-stdlib,ricky122-5,https://avatars.githubusercontent.com/u/67663680?v=4,175,"added new host funcs, removed float_log",2026-05-28T15:36:55Z,2026-05-28,https://github.com/ripple/xrpl-wasm-stdlib/pull/175
ripple,xrpl-wasm-stdlib,pwang200,https://avatars.githubusercontent.com/u/354723?v=4,163,locator refactor and more unit tests,2026-05-21T15:00:47Z,2026-05-21,https://github.com/ripple/xrpl-wasm-stdlib/pull/163
ripple,xrpl-wasm-stdlib,pwang200,https://avatars.githubusercontent.com/u/354723?v=4,162,keylets unit tests,2026-05-19T19:15:15Z,2026-05-19,https://github.com/ripple/xrpl-wasm-stdlib/pull/162
ripple,opensource.ripple.com,maria-robobug,https://avatars.githubusercontent.com/u/13270204?v=4,215,Additional updates for Confidential Transfers,2026-05-19T16:58:51Z,2026-05-19,https://github.com/ripple/opensource.ripple.com/pull/215
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,58,Pass --conf explicitly so xrpld containers find their config,2026-05-18T21:01:53Z,2026-05-18,https://github.com/ripple/rippled-workload/pull/58
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1324,Make maintenance window banner sticky on top of page,2026-05-14T17:56:35Z,2026-05-14,https://github.com/ripple/explorer/pull/1324
ripple,rippled-workload,manasip-prog,https://avatars.githubusercontent.com/u/280804879?v=4,53,Add DID (DIDSet + DIDDelete) transaction workloads,2026-05-14T17:15:04Z,2026-05-14,https://github.com/ripple/rippled-workload/pull/53
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1323,Add maintenanece window banner,2026-05-13T17:57:44Z,2026-05-13,https://github.com/ripple/explorer/pull/1323
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,51,Surface submit-time engine result and assert no rippled-internal errors,2026-05-13T14:03:40Z,2026-05-13,https://github.com/ripple/rippled-workload/pull/51
ripple,rippled-workload,mounikakun,https://avatars.githubusercontent.com/u/103073825?v=4,49,Add priority 3 transaction workloads and fix Antithesis assertion failures.,2026-05-13T14:01:24Z,2026-05-13,https://github.com/ripple/rippled-workload/pull/49
ripple,rippled-workload,mounikakun,https://avatars.githubusercontent.com/u/103073825?v=4,50,Applying ticket sequence to eligible transactions,2026-05-13T10:53:48Z,2026-05-13,https://github.com/ripple/rippled-workload/pull/50
ripple,rippled-workload,mounikakun,https://avatars.githubusercontent.com/u/103073825?v=4,46,AMM and Offer workloads,2026-05-13T10:52:52Z,2026-05-13,https://github.com/ripple/rippled-workload/pull/46
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,56,Force-enable amendments in Dockerfile with case-tolerant sed,2026-05-12T15:58:26Z,2026-05-12,https://github.com/ripple/rippled-workload/pull/56
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,55,Match Supported::Yes after rippled PR #6571 rename,2026-05-12T14:41:55Z,2026-05-12,https://github.com/ripple/rippled-workload/pull/55
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,54,sidecar better observability,2026-05-07T19:45:58Z,2026-05-07,https://github.com/ripple/rippled-workload/pull/54
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,52,sidecar better observability,2026-05-07T16:51:08Z,2026-05-07,https://github.com/ripple/rippled-workload/pull/52
ripple,validator-history-service,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,469,"Q2 2026 dependency upgrades: axios 1.x, knex 3, jest 30, nock 14",2026-05-05T17:39:05Z,2026-05-05,https://github.com/ripple/validator-history-service/pull/469
ripple,explorer,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,1320,  fix: Reject non-Vault ledger entries in getVault,2026-05-04T21:06:46Z,2026-05-04,https://github.com/ripple/explorer/pull/1320
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,48,Tag inner batch transactions on the validated stream,2026-04-28T15:49:33Z,2026-04-28,https://github.com/ripple/rippled-workload/pull/48
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,47,Add init: true to all container templates to be able to fetch coredumps,2026-04-28T10:58:11Z,2026-04-28,https://github.com/ripple/rippled-workload/pull/47
ripple,explorer,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,1319,fix: Rectify the VaultPrivate flag value,2026-04-24T16:23:40Z,2026-04-24,https://github.com/ripple/explorer/pull/1319
ripple,explorer,cybele-ripple,https://avatars.githubusercontent.com/u/248568904?v=4,1307,"Upgrade React to 18, react-router to 7, stylelint to 17",2026-04-22T20:45:39Z,2026-04-22,https://github.com/ripple/explorer/pull/1307
ripple,rippled-workload,mounikakun,https://avatars.githubusercontent.com/u/103073825?v=4,45,Add Permission Delegation to applicable transaction workloads,2026-04-21T21:19:20Z,2026-04-21,https://github.com/ripple/rippled-workload/pull/45
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1316,Extract info card style into shared file,2026-04-21T15:20:09Z,2026-04-21,https://github.com/ripple/explorer/pull/1316
ripple,explorer,pdp2121,https://avatars.githubusercontent.com/u/71317875?v=4,1313,security: Update vite compromised version,2026-04-20T14:40:34Z,2026-04-20,https://github.com/ripple/explorer/pull/1313
ripple,rippled-workload,mounikakun,https://avatars.githubusercontent.com/u/103073825?v=4,44,Additional valid and faulty scenarios for DelegateSet permission delegation,2026-04-17T21:57:50Z,2026-04-17,https://github.com/ripple/rippled-workload/pull/44
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1314,Increase opacity of tvl-volume chart to 0.8,2026-04-17T14:55:31Z,2026-04-17,https://github.com/ripple/explorer/pull/1314
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1305,New AMM Ranking and AMM Pool/Object pages,2026-04-16T15:04:03Z,2026-04-16,https://github.com/ripple/explorer/pull/1305
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,43,Force-enable all amendments and assert no temDISABLED,2026-04-16T13:22:49Z,2026-04-16,https://github.com/ripple/rippled-workload/pull/43
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,39,Beta 3,2026-04-16T11:57:41Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/39
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,35,docs: add beta-experimental npm install instructions,2026-04-16T07:59:33Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/35
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,36,docs: add Claude Code plugin section to README,2026-04-16T07:58:42Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/36
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,33,test: extend snapshot validation poll to 120s for Node 22 CI,2026-04-16T05:27:29Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/33
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,34,docs: update README to reflect npm package availability,2026-04-16T05:27:03Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/34
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,32,chore: rename package from @shichengsh001/xrpl-up to xrpl-up,2026-04-16T03:27:16Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/32
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,27,feat: watch rippled Docker images and run e2e tests on new releases,2026-04-16T02:24:07Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/27
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,28,fix(IS-22124): prevent secrets from appearing in shell history and ps output,2026-04-16T02:15:03Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/28
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,29,fix(IS-22127): enforce AES-GCM auth tag length of 16 bytes,2026-04-16T02:14:49Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/29
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,30,fix(IS-22125): run faucet Docker container as non-root user,2026-04-16T02:14:31Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/30
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,31,fix: bind Docker port mappings to 127.0.0.1 only,2026-04-16T02:14:13Z,2026-04-16,https://github.com/ripple/xrpl-up/pull/31
ripple,explorer,cybele-ripple,https://avatars.githubusercontent.com/u/248568904?v=4,1295,Amm rankings explorer page,2026-04-15T22:37:56Z,2026-04-15,https://github.com/ripple/explorer/pull/1295
ripple,explorer,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,1308,Search ledgers via Ledger-Hash ,2026-04-15T16:52:15Z,2026-04-15,https://github.com/ripple/explorer/pull/1308
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,42,Setup rework to ensure a stable initialization of the ledger objects,2026-04-14T14:37:42Z,2026-04-14,https://github.com/ripple/rippled-workload/pull/42
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1306,remove old amm page components,2026-04-10T19:45:50Z,2026-04-10,https://github.com/ripple/explorer/pull/1306
ripple,opensource.ripple.com,maria-robobug,https://avatars.githubusercontent.com/u/13270204?v=4,213,Add landing page for XLS-82-MPT DEX,2026-04-10T16:20:17Z,2026-04-10,https://github.com/ripple/opensource.ripple.com/pull/213
ripple,opensource.ripple.com,maria-robobug,https://avatars.githubusercontent.com/u/13270204?v=4,207,XLS-68 - Documentation for Sponsored Fees and Reserves,2026-04-10T16:11:18Z,2026-04-10,https://github.com/ripple/opensource.ripple.com/pull/207
ripple,opensource.ripple.com,mDuo13,https://avatars.githubusercontent.com/u/7515597?v=4,212,Fix link in Smart Escrows landing,2026-04-09T23:54:28Z,2026-04-09,https://github.com/ripple/opensource.ripple.com/pull/212
ripple,xrpl-up,9oelM,https://avatars.githubusercontent.com/u/22465806?v=4,24,feat: add skills,2026-04-09T02:31:55Z,2026-04-09,https://github.com/ripple/xrpl-up/pull/24
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,23,Release 3,2026-04-07T12:14:05Z,2026-04-07,https://github.com/ripple/xrpl-up/pull/23
ripple,opensource.ripple.com,mDuo13,https://avatars.githubusercontent.com/u/7515597?v=4,209,Add basic info about smart escrows,2026-04-07T01:50:53Z,2026-04-07,https://github.com/ripple/opensource.ripple.com/pull/209
ripple,xrpl-vl-tool,rrmanukyan,https://avatars.githubusercontent.com/u/182016342?v=4,2,docs: add Vault env vars to cheatsheet,2026-04-06T18:14:56Z,2026-04-06,https://github.com/ripple/xrpl-vl-tool/pull/2
ripple,xrpl-up,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,21,Release 0.1.7: release-3 → main,2026-04-06T14:23:35Z,2026-04-06,https://github.com/ripple/xrpl-up/pull/21
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1312,remove used pacakge react-test-renderer,2026-04-06T13:37:15Z,2026-04-06,https://github.com/ripple/explorer/pull/1312
ripple,docs.xrplevm.org,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,56,add files to claim context7 mcp server,2026-04-02T22:31:45Z,2026-04-02,https://github.com/ripple/docs.xrplevm.org/pull/56
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,211,fix location of json file,2026-04-02T22:17:18Z,2026-04-02,https://github.com/ripple/opensource.ripple.com/pull/211
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,210,claim website version of context7 library,2026-04-02T22:13:17Z,2026-04-02,https://github.com/ripple/opensource.ripple.com/pull/210
ripple,xrpl-up,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,17,Release 0.1.5: release-3 → main,2026-04-02T02:32:42Z,2026-04-02,https://github.com/ripple/xrpl-up/pull/17
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,40,Change xrpld log level to warning to avoid excessive logging,2026-04-01T11:45:51Z,2026-04-01,https://github.com/ripple/rippled-workload/pull/40
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,39,Add claude harness,2026-04-01T11:40:49Z,2026-04-01,https://github.com/ripple/rippled-workload/pull/39
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,36,Added new transaction types to workload p1,2026-04-01T10:58:49Z,2026-04-01,https://github.com/ripple/rippled-workload/pull/36
ripple,xrpl-up,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,13,Release 0.1.2: release-2 → main,2026-04-01T03:12:21Z,2026-04-01,https://github.com/ripple/xrpl-up/pull/13
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,14,Sandbox lifecycle,2026-04-01T03:12:19Z,2026-04-01,https://github.com/ripple/xrpl-up/pull/14
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1304,Migrate shared components and generalize cursor pagination,2026-03-31T21:19:10Z,2026-03-31,https://github.com/ripple/explorer/pull/1304
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,12,Fix amendment setup release workflow,2026-03-31T10:17:15Z,2026-03-31,https://github.com/ripple/xrpl-up/pull/12
ripple,xrpl-up,9oelM,https://avatars.githubusercontent.com/u/22465806?v=4,2,Merge from xrpl-cli-ng,2026-03-31T10:01:40Z,2026-03-31,https://github.com/ripple/xrpl-up/pull/2
ripple,xrpl-up,shichengripple001,https://avatars.githubusercontent.com/u/97218929?v=4,11,Merge from xrpl cli ng,2026-03-31T08:59:19Z,2026-03-31,https://github.com/ripple/xrpl-up/pull/11
ripple,xrpl-vl-tool,rrmanukyan,https://avatars.githubusercontent.com/u/182016342?v=4,1,feat: add diff command and security hardening,2026-03-27T13:32:30Z,2026-03-27,https://github.com/ripple/xrpl-vl-tool/pull/1
ripple,explorer,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,1303,Upgrading three dependencies,2026-03-25T19:39:30Z,2026-03-25,https://github.com/ripple/explorer/pull/1303
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,156,Add unit tests for `ledger_objects` traits,2026-03-24T18:28:36Z,2026-03-24,https://github.com/ripple/xrpl-wasm-stdlib/pull/156
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,155,Add unit tests for `current_tx` traits,2026-03-24T16:41:17Z,2026-03-24,https://github.com/ripple/xrpl-wasm-stdlib/pull/155
ripple,explorer,manavukani,https://avatars.githubusercontent.com/u/84531789?v=4,1301,Fixes Issue #1285 (Icons out of sync on Tokens page),2026-03-24T16:03:05Z,2026-03-24,https://github.com/ripple/explorer/pull/1301
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,206,claim context7 library,2026-03-23T23:38:20Z,2026-03-23,https://github.com/ripple/opensource.ripple.com/pull/206
ripple,validator-history-service,pdp2121,https://avatars.githubusercontent.com/u/71317875?v=4,439,fix: assorted amendment fixes,2026-03-23T18:08:43Z,2026-03-23,https://github.com/ripple/validator-history-service/pull/439
ripple,opensource.ripple.com,maria-robobug,https://avatars.githubusercontent.com/u/13270204?v=4,201,XLS-96 - Document Confidential Transfers,2026-03-23T11:05:51Z,2026-03-23,https://github.com/ripple/opensource.ripple.com/pull/201
ripple,explorer,achowdhry-ripple,https://avatars.githubusercontent.com/u/174528058?v=4,1297,Fix rollup path traversal vulnerability (CVE-2026-27606),2026-03-21T00:16:11Z,2026-03-21,https://github.com/ripple/explorer/pull/1297
ripple,explorer,achowdhry-ripple,https://avatars.githubusercontent.com/u/174528058?v=4,1299,Vault Rankings: Add caching to backend to prevent rate limiting and excessive load,2026-03-20T23:07:31Z,2026-03-20,https://github.com/ripple/explorer/pull/1299
ripple,explorer,achowdhry-ripple,https://avatars.githubusercontent.com/u/174528058?v=4,1292,Feature: Vault Rankings Page,2026-03-20T21:06:03Z,2026-03-20,https://github.com/ripple/explorer/pull/1292
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,153,Fix sfield.rs to relax trait bounds to support `LedgerObjectFieldGetter` or `CurrentTxFieldGetter`,2026-03-18T22:11:33Z,2026-03-18,https://github.com/ripple/xrpl-wasm-stdlib/pull/153
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,154,Improve condition/fulfillment parsing,2026-03-18T18:30:52Z,2026-03-18,https://github.com/ripple/xrpl-wasm-stdlib/pull/154
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1296,Fix supply column name for iou tables,2026-03-18T14:48:53Z,2026-03-18,https://github.com/ripple/explorer/pull/1296
ripple,validator-history-service,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,441,Revert: NetworkID related changes to the VHS,2026-03-17T22:02:21Z,2026-03-17,https://github.com/ripple/validator-history-service/pull/441
ripple,docs.xrplevm.org,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,55,Update dependencies and goldsky-mirrors page,2026-03-17T21:24:05Z,2026-03-17,https://github.com/ripple/docs.xrplevm.org/pull/55
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,38,Removed uv.lock,2026-03-17T15:25:38Z,2026-03-17,https://github.com/ripple/rippled-workload/pull/38
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,37,Add nix devshell to run basic sanity checks,2026-03-17T10:57:01Z,2026-03-17,https://github.com/ripple/rippled-workload/pull/37
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,35,Randomize transaction values,2026-03-16T13:05:24Z,2026-03-16,https://github.com/ripple/rippled-workload/pull/35
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,34,Auto-generated supported amendment list,2026-03-12T12:37:16Z,2026-03-12,https://github.com/ripple/rippled-workload/pull/34
ripple,opensource.ripple.com,maria-robobug,https://avatars.githubusercontent.com/u/13270204?v=4,184,XLS-94d - Dynamic MPT documentation,2026-03-12T10:18:30Z,2026-03-12,https://github.com/ripple/opensource.ripple.com/pull/184
ripple,explorer,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,1281,Explorer Lending Protocol Object Page,2026-03-11T17:40:07Z,2026-03-11,https://github.com/ripple/explorer/pull/1281
